SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,User_Requested_Duration (min)
62.529050066578485,3.9825643478081316,61.95511263098181,36.974878074675196,24.76355350621628,77.93134027884608,5.9108222579537255,Slow,94.2664925801327,LiFePO4,221,Model C,0,52.00018642068467
16.996117326848633,3.8505529579570976,87.9019431062097,37.18570057204852,17.663642513350467,108.9000610814666,8.838454049531013,Fast,92.87071972939296,LiFePO4,326,Model B,0,104.1415941293764
97.695532689955,3.7106665546989426,98.26654092250864,23.66248417641556,20.22666035770768,76.93049844122021,6.696831676222598,Normal,92.10964169096884,Li-ion,393,Model C,0,55.04004210660128
98.75896700316426,4.0877940934839,46.68257877164353,36.80779442742834,23.381989458341707,83.17224183265841,12.620586238462838,Normal,93.37460758681722,LiFePO4,699,Model C,0,48.602248558550016
72.83455426177707,3.8243472931394797,84.47670298956727,22.4125981115482,26.985985740127774,71.87478471147094,6.403581052124099,Slow,93.05698431243832,LiFePO4,366,Model A,1,95.02922339976197
58.24867297097084,3.9019560595427643,78.80750151892458,38.35295679900309,25.2741571043061,25.11655064454759,13.880211931921314,Fast,92.63521778221804,LiFePO4,640,Model A,1,72.85196665630085
37.8574854657695,3.4581100137431897,61.6176056310016,37.80882226939683,20.76369051919059,43.28585568760943,15.95228873931548,Normal,92.53821916016106,LiFePO4,858,Model A,0,8.321666342130897
83.24155177362537,3.7835583638077646,96.04424292507396,20.200541612736227,15.129287155794213,69.20017294320827,16.350009365074367,Fast,90.06447508245178,Li-ion,927,Model B,0,83.27440386047255
71.62580552984913,3.810784626655538,28.04270639755625,37.30345068537064,24.92478443801628,51.02352837447047,11.220324736219716,Normal,95.43295699138466,Li-ion,550,Model C,0,34.757464146424795
24.63552454104022,3.870656956713635,19.83377892786593,33.33544057662924,20.712519771244864,38.17635977611943,9.10471337024941,Slow,95.99492507827034,LiFePO4,548,Model C,2,25.99822518200203
91.98344660444582,3.885636328827658,86.85657702598799,37.0704658554708,29.692166014210702,70.41328419184383,17.966651396185615,Fast,90.53397742497224,LiFePO4,855,Model A,0,55.6034360858721
84.0283518630852,3.909137890687823,49.52348349703735,29.993449349651474,15.47892530540967,52.28097934478503,3.0674853646948885,Slow,95.74617322086289,LiFePO4,160,Model A,0,30.68121010278963
95.48199219627315,4.039616156782354,86.22719687863544,39.984223046357755,26.696556226115817,45.81076431734147,12.063851830979935,Normal,92.13943671292232,LiFePO4,601,Model B,0,47.02380501596215
75.3147557549524,4.004536199232804,90.37811846758734,19.20312036507633,33.82948475012131,66.39854174403808,4.276957534267316,Slow,93.012329036093,Li-ion,246,Model C,1,45.62478883376214
65.20736763422109,3.9923380047246475,15.62118342571643,26.990140252981515,18.48818534222999,33.32842580821732,12.481165041498178,Slow,95.36478538578092,Li-ion,785,Model B,1,40.08984645271329
47.6418732661557,3.908685651663158,89.51182866874547,20.347357488329287,24.432989815011908,112.77457330754072,13.80137111077173,Slow,90.6762382962026,Li-ion,889,Model C,2,111.5186205713123
93.9455635018612,4.204502188611522,50.348714983248,40.14569347887096,16.828439836342763,106.7702097919239,10.238724826519752,Normal,95.175975411139,Li-ion,433,Model B,0,100.79650862026367
87.94575005503675,3.4186052974705237,55.9389240103809,36.368199811560366,27.513638245227053,90.76205857405353,18.799788211773063,Fast,92.73632210801748,LiFePO4,980,Model A,1,68.07296702301358
14.069680309557048,3.6184286373315864,66.39332599838892,36.08871806135295,26.01063361192451,30.62138275884562,16.990627064457726,Slow,91.2716740430019,LiFePO4,990,Model B,0,16.202099494637302
12.37302770475268,3.5271596718366482,93.3744346057078,39.49111305598449,23.147310484256646,97.5877254469693,8.017599910816042,Fast,93.68715202390626,Li-ion,241,Model B,0,116.4725060926132
43.881703019024464,3.9624910767497177,11.720448498678763,24.408591887075822,25.427540429474824,100.7957328109019,2.684000467715121,Normal,97.442252703445,Li-ion,143,Model A,2,113.31866250151141
82.94979977036496,4.1498936274742,52.91591214860354,27.425596162675717,32.931493169380204,96.77646177143376,5.778986948743939,Fast,95.32379855029244,LiFePO4,243,Model C,2,72.33758065146998
98.854851638345,3.681552100393452,71.89498381875046,22.500334694102317,18.92588604622134,31.39658871192412,15.468414977469294,Slow,91.59734422122708,LiFePO4,964,Model C,0,33.879896347654764
23.537520199317537,4.212867472023085,75.04362619284056,22.275952594193825,15.451290234106946,84.39079570677647,6.865652626667533,Slow,92.66077240719088,LiFePO4,432,Model A,2,103.1754737910712
63.47176438169216,3.4945713541657524,72.32791883833971,23.152660975526434,32.233297693982024,103.43247957493986,9.240836587592646,Slow,92.29308721032032,LiFePO4,596,Model B,1,61.69734754690557
44.28017709679194,4.120255461840934,22.09916164673097,30.09075363777214,26.54234164775813,77.73534012196677,7.976473809443906,Slow,95.62899306592917,LiFePO4,495,Model B,2,91.31934493146515
97.29229580331427,3.707502908804203,36.94560295345131,27.597417391876796,32.81316910923685,84.6407375228089,3.150398206243973,Slow,96.99596190175237,Li-ion,154,Model B,0,68.07514354916273
85.79070308221378,3.612504170507582,42.28439728753121,22.552982159533713,26.93890446826345,65.83634794263062,7.06202676454077,Slow,95.83549975398518,Li-ion,406,Model C,0,80.10131465745961
85.44958342400241,3.885130160850181,82.39934869115545,22.880234736097428,31.20322179919405,72.87073198840525,15.23684400293152,Normal,90.72113595347776,LiFePO4,969,Model B,0,53.789253074842335
52.18238438154732,3.7023048633702813,35.088388517309774,22.94444837917685,23.59346726710296,23.437685835172523,7.99084742368257,Normal,94.59120626428242,LiFePO4,522,Model C,1,5.0
47.33375521038987,3.7585857147178428,28.963446748048284,37.58592435729139,29.99719862576537,83.89630219732845,10.726289852001056,Normal,94.52953450963028,Li-ion,516,Model B,1,43.207741250249384
34.60663647376356,3.6562009320795816,96.17032171342863,36.09262312790253,33.26082933779712,28.14472128911592,14.991438395580754,Fast,90.05986215019247,LiFePO4,772,Model A,2,29.34684495565047
15.07379469858344,4.145479334060421,10.7976956602122,40.67872889887636,26.44245927444413,63.50145943402234,17.9492512389475,Fast,94.72453992788252,Li-ion,896,Model A,0,69.99452197705938
87.82501386295479,3.953574824758291,99.80387701137803,28.11667423090855,18.61570301124759,49.265509766740784,7.057386813608666,Normal,92.9496148660756,Li-ion,424,Model C,0,26.65759413913057
83.16109082170698,3.7546964892714887,70.9139168971656,24.86230641161388,20.375952300603963,74.54279502117132,14.594329399972544,Fast,91.83886103168612,Li-ion,809,Model C,0,90.50760649060567
99.97459059575176,4.016323593756196,84.56223695042054,36.364681288661814,18.972891537948115,33.34163355232071,15.507201076758848,Fast,92.3061078352604,Li-ion,770,Model A,0,5.0
99.69731533665149,3.918474311572347,36.51574567115738,25.869998756762037,19.93714055191466,89.16434019733182,3.668757193637052,Slow,96.61762885934974,LiFePO4,179,Model A,0,87.51234523114891
59.98885350423648,3.664614393700341,11.2883749900354,25.88846855216823,21.128308987020727,99.50115369284704,2.3076852950898736,Slow,98.35938254364756,LiFePO4,130,Model B,1,69.22574869878562
79.20886736624594,3.7527191980336485,76.40825667053771,27.799702527906398,26.10267573506377,36.33544497431565,5.326721452102028,Fast,94.85760541740724,Li-ion,211,Model A,2,20.03954227926167
95.02891568941853,3.621394231523731,85.07301373006082,22.22304101336571,26.75983258927665,30.431308735188217,12.314768891157469,Fast,92.75870084713036,LiFePO4,657,Model C,0,31.61627551809857
86.46826516096704,3.5742975076941685,76.64285187581672,24.591750992303485,23.52999494483722,34.551548278735915,15.15259997855288,Normal,90.5910573529243,LiFePO4,964,Model A,0,13.041214146637106
32.26132915688779,4.014657255242362,22.856525857075475,26.135082261025016,27.308415596416708,107.71275618985015,13.985702182722914,Fast,94.5435241269772,LiFePO4,816,Model C,2,98.09886758410453
50.54897217790842,3.6955336505867735,77.80851300312722,34.59617212016451,16.631498512227317,72.81892617563562,11.695713532496354,Slow,92.8795327676988,LiFePO4,663,Model C,1,97.97624640599663
21.62434736363455,3.902374513571142,79.20305038968769,20.979460584561878,16.755764741163198,66.72609960075026,12.835865099731716,Fast,93.23097858715644,Li-ion,749,Model B,2,52.30380286267154
95.864592453285,4.010519934388778,69.26864641030494,23.23607923582472,18.43658920715317,30.671181910235426,9.69078434694588,Normal,93.19532513201004,LiFePO4,571,Model B,0,51.56348471186397
64.5557171005792,3.525420179121283,78.95043395160276,38.162428854243046,25.361549960806897,84.95560067569618,4.868757641824328,Slow,93.801352504085,Li-ion,173,Model B,2,56.71292930925572
30.57785249531165,3.8547760054339646,86.1329295709959,25.067842978445867,19.27989357396627,106.799959189509,10.191739360536172,Slow,91.10272391417628,Li-ion,652,Model B,1,120.04506363739107
70.4530615965271,3.742074893855788,65.22437028137125,25.95226758184237,20.665688069851548,102.8185869323453,9.662844340096852,Slow,93.57732961422458,LiFePO4,578,Model A,1,138.85780244879282
65.63154164121062,4.213016262861572,17.974424257271117,34.493368510121876,23.00625672345988,82.60547089808013,12.669940047535489,Slow,95.46238481731734,Li-ion,688,Model B,0,20.814358394897894
42.23464462295564,3.836530976735071,53.88650287004898,24.609776757624235,31.237322480207595,27.52787166516736,9.05296739513546,Fast,94.14128772846004,LiFePO4,486,Model A,2,7.605490278405441
20.220183297966614,4.043299307554316,16.988440120444455,20.627791973723795,15.277242718257202,31.239702717601297,12.287616258415772,Normal,95.15977071357192,LiFePO4,798,Model B,2,45.666505897114796
70.44158760335196,3.7838681858538146,46.67887279291877,30.87669830034437,27.987576404732447,24.93089871098247,16.878806798824918,Fast,92.11016041044432,Li-ion,981,Model B,1,19.85476405990765
56.827693081341394,3.4768461520641516,46.63958402130649,23.093234499002975,28.377530620813708,45.74792164924693,12.087506105487677,Fast,93.46998065974232,LiFePO4,663,Model C,1,55.02656848352966
79.50865525620753,4.038776917272802,15.940885972621745,32.60706329712605,30.97311560713273,33.56614671603778,9.034739702122035,Slow,95.42948908942677,Li-ion,532,Model A,1,18.466517048142265
56.81471510007941,4.101959560994537,41.39384805725314,34.25933991574834,33.655058781206264,46.00480402524339,10.073294451396228,Normal,94.92538463537733,Li-ion,511,Model C,1,48.16954871206588
86.69633502866861,3.9306022651634858,19.989828891218338,23.83911594165465,15.402756978985796,58.50580557189617,9.325827903208271,Slow,95.77234543052757,LiFePO4,566,Model B,0,54.61387468709418
59.6716154897037,4.123804400258513,82.74116890082999,31.635391292840342,18.075674110264323,114.29827840711356,13.284467074554705,Fast,92.31193284833678,LiFePO4,698,Model A,1,143.49282994860874
60.48441743818477,4.056198390943771,95.29192233680236,28.679266078702312,32.723425881119866,81.03760597816921,12.988780905381274,Fast,91.54884406017982,LiFePO4,720,Model B,1,87.39812706069954
88.89882423925106,3.668891364103307,16.508482773214475,22.271021250873822,24.170371243740306,103.49737856829624,13.49650877480755,Slow,94.60781530729004,Li-ion,836,Model C,0,111.93744512017629
46.31345795911573,3.695327164811292,95.96036865625312,33.50944739601471,26.291812778669268,91.03515007123322,7.82975009954056,Fast,92.78329881377924,LiFePO4,347,Model A,1,80.73822591817154
22.061370560557663,3.9283116582910567,57.03189394030706,25.631650036888285,28.26054407446295,31.250313052663174,11.823092460791075,Fast,92.791612989868,Li-ion,680,Model C,2,19.060157450850834
12.590440868200508,3.9311400816480315,36.96091101584865,30.633305841588975,28.58133208991275,93.59204063739487,3.3243927711180805,Slow,96.95854392454774,Li-ion,219,Model B,2,82.77808594190435
77.9623530106257,4.004472949062794,16.917586774854716,24.610107362314466,33.634808066330166,47.50988815591244,4.848513958581917,Fast,97.0777763767775,LiFePO4,166,Model B,1,57.37119171536986
65.82785962181183,4.182952612872802,55.056184126337605,26.845318726705884,34.938988348233394,83.91078469947064,10.654081700054066,Normal,93.5227525942044,LiFePO4,672,Model B,1,73.38617267896407
73.36717912893012,3.73875487864208,81.50639900416738,28.55508822330934,29.403149218618804,54.09619736429885,7.181626762668583,Slow,93.30536369696586,LiFePO4,426,Model A,1,61.34056878670918
29.166774535801967,3.7044053990239716,73.63778295400283,36.60415812999191,20.744424184103018,119.76722632646592,14.671035172199232,Normal,92.18171669187376,Li-ion,802,Model C,1,171.6522462926019
22.27343280280928,4.068433218255666,14.520341031757638,19.791398467462674,32.59504804588687,46.355147949677786,10.431959268714431,Fast,97.14110307854858,LiFePO4,569,Model C,2,68.13326553547009
11.309019910109374,3.6557064150281953,16.561165183111317,26.376675059758114,15.984418290815231,47.91304707742697,10.427885492667524,Fast,95.26991904266391,Li-ion,592,Model B,2,39.76245877323094
41.55288029259373,4.087279842582542,46.25859543693734,28.88494789646321,19.621617057489924,113.06722555623983,12.655771587358728,Slow,92.81864827960692,LiFePO4,800,Model C,1,143.09757361033846
63.09259181691698,3.7037217049842197,36.57614446431489,35.88259669386906,32.94771434927429,22.46444046363227,14.829347301359572,Fast,94.00185655534337,LiFePO4,762,Model A,1,12.262556138093483
45.30196405897591,3.9974473045325993,30.914589075044304,31.294427821237917,20.123830288787097,89.66889878731969,6.266120184095454,Slow,95.99577518763536,Li-ion,385,Model B,2,38.71578540787334
49.37274298213561,3.5817826429837942,35.29040490178423,35.610979139254646,19.413021192434968,92.53263907358782,11.900384190802964,Slow,93.94251014605874,Li-ion,707,Model B,0,67.3304813006527
91.37428250443736,3.968634535705756,82.31344689671961,33.364222177957785,17.762505862804943,103.63785774103994,8.366880154749742,Slow,94.11060058360728,LiFePO4,411,Model B,0,56.86805971539354
41.34299203209703,3.8691432913704187,93.63052482686685,37.225926051394694,32.18223515293833,117.44393106384751,8.63634506546184,Slow,93.0430000973298,LiFePO4,408,Model A,0,108.6560939628148
56.25905402438297,3.9290069162333174,46.45924250748098,24.39891976782973,25.001165183821733,117.56019191566524,13.67627421608174,Slow,92.40990553481504,LiFePO4,874,Model B,1,118.02065139540403
80.52877114670288,3.625014416411319,91.54999019192472,31.30590193121551,28.497864061083096,26.52767575664639,4.308711406105503,Normal,94.56964520198838,LiFePO4,196,Model B,1,68.43860856352845
45.68885040891431,3.971758204627863,38.93461311230938,38.13249265392995,19.781327681500592,102.18393227529025,5.742922449477176,Slow,96.3464903783012,LiFePO4,212,Model B,1,110.3571166193943
65.98780302050861,4.068346916097808,52.87932877094124,39.15787992877955,30.160808420224328,84.63099336573814,14.59276471023365,Normal,93.85432446376464,Li-ion,736,Model B,0,79.15348014551653
87.61273378720706,3.7110545910724095,30.342609803439974,33.88406543593456,30.20011089924197,84.73421343730912,13.204124320371346,Fast,94.97465451861125,Li-ion,555,Model C,0,105.46935296689635
95.45685612918778,3.638816959149412,67.64284379582597,27.727767472682277,21.251960498166003,32.83499266146948,8.9423414994903,Slow,93.32567855135744,Li-ion,562,Model B,0,5.0
23.236613283613416,3.5046414884168327,98.1083003657328,24.558438171973272,23.213652660205657,85.01871664456533,5.244489044457847,Fast,94.2471508896661,Li-ion,231,Model A,2,90.90908059727948
93.3928862645345,3.95168018767295,64.31437864390408,30.394292880574316,19.19380554860402,118.24825806012478,4.388101901422738,Slow,94.60191139057622,LiFePO4,220,Model B,0,137.51988790729897
54.29046637715844,3.8797351065124586,42.2032675702194,36.686502324454075,34.53122046645809,111.1818569539447,6.137036125631869,Normal,96.27713240988804,Li-ion,296,Model B,0,74.21720080944866
33.24199494690625,3.9413260311632214,68.30357013914755,28.244800895592377,27.912051541168232,63.91306608048505,14.136170758110447,Normal,91.9649477115498,Li-ion,905,Model C,2,92.50691716065828
51.32221806144352,3.695633808465772,21.06286106188488,30.683941424449046,33.69087761431031,23.99479732860944,9.295921462113316,Normal,95.44157234829028,Li-ion,581,Model B,1,32.45720751596979
98.20293177569292,3.870695068957047,89.97931722388587,38.55336969035297,21.067710872582666,56.22934900002048,15.423354261467573,Fast,90.76171546409134,LiFePO4,733,Model C,2,45.847151152500444
54.33562845935826,3.872217280771335,55.27755557018527,24.560194205333953,30.637818259937795,102.63903116005552,14.06491265781484,Slow,92.77903313097993,Li-ion,893,Model A,1,118.45857781271265
39.587644925875736,3.828836406250508,50.441476783567786,37.67537123511138,30.31717287769484,90.1499101465166,19.448783069689508,Fast,91.96708623589764,LiFePO4,996,Model C,0,146.9172315916265
67.00607688850532,4.203022160276699,62.727830960816725,27.379826272522966,28.83311303733084,65.93436555939564,13.771434019896752,Normal,91.79420020179388,Li-ion,871,Model B,1,70.48102193585802
31.613105690037376,3.627832303676002,66.23054765104622,26.442378103914322,34.31277950533601,25.51015351588311,3.9357751741604408,Fast,95.15191981381612,LiFePO4,138,Model A,2,31.715668173391514
16.827699529779753,3.975817805955934,16.459822560386172,29.601312949301484,22.87110672212631,62.68947278233026,10.051404815389748,Normal,95.26378809434208,Li-ion,665,Model B,0,51.20545029382416
21.59917497195843,3.73937508315032,71.43554991010622,34.518096327327044,17.614346471795145,66.90249397178835,10.785704627875836,Normal,93.05673642403634,LiFePO4,611,Model C,1,45.65638473516855
21.52412550619952,3.843810106894108,31.773851228397664,21.506478438537467,28.43417718488121,112.8555532894136,8.976308418370843,Normal,95.46010254890447,Li-ion,573,Model A,2,133.61394870301976
23.67124241610649,4.038375204088003,74.25573692559308,23.979612943672382,29.586196009544125,84.10861035821594,3.9654956589792913,Slow,94.44414121219717,LiFePO4,260,Model A,2,62.70651471049426
22.49444553844691,3.938891600898871,84.0281314945777,37.39802760496764,26.50121146917629,51.16529166546489,8.7679266568069,Slow,93.89466293126392,LiFePO4,388,Model C,0,52.9544475959497
67.67872703228932,4.261651335646807,82.35626567972683,21.88109485429937,19.136357862667925,72.53182644507214,5.066255780969869,Normal,95.34786195776095,Li-ion,299,Model C,1,60.59039027594422
26.36920759592304,3.648385938077718,59.72508706671002,32.37360628305585,25.089118833387108,26.605530782216007,15.570851948694838,Fast,91.86046574458568,LiFePO4,887,Model A,0,38.5800264258758
41.11005549914769,3.5795915794313062,56.81529030796761,29.863098280500775,21.243794731382582,117.25682356497369,11.858719776020491,Fast,93.07226806405852,LiFePO4,627,Model A,2,125.59837619714739
90.71095689154106,4.011017065108922,22.85883652054705,30.791957992368708,23.549330563333783,56.0059901930726,12.87461755776699,Slow,95.61852439174356,Li-ion,784,Model C,0,81.94448879952009
52.65654762365851,3.9325737304602817,79.7811535362822,33.5887919108173,27.90437151689328,67.78673549131358,10.323033687926548,Normal,93.00580767554084,Li-ion,602,Model B,1,55.0363255199449
70.08019646689245,3.6488273130790514,34.42684424020429,22.007824422766475,29.90429485381669,55.52839742369226,7.35182697761025,Fast,95.73408065748718,LiFePO4,347,Model A,1,48.78152404135798
25.508788408146685,3.5570951322504945,54.70258805361519,30.036898377031477,19.644493818026863,88.25117301162001,7.605308747585493,Normal,93.3261228624634,Li-ion,482,Model C,2,63.78208011706233
27.30601169278037,3.452341597487042,35.5846683634765,29.234629209509002,23.106507212939068,86.2232158329593,6.439201464912581,Fast,96.12536972798848,Li-ion,317,Model B,2,75.1158843310565
13.6781754639831,4.1697563945400296,22.044552669972383,31.761596895874263,20.383231419832583,91.53223105291356,3.9722454110239367,Slow,97.83177383711596,Li-ion,186,Model A,1,100.96474337903487
25.204155676494807,3.556232466181027,66.66019272025629,22.12786447399891,18.97263227723738,46.81432296119208,3.118439280094018,Normal,95.3534385845396,LiFePO4,181,Model A,2,65.73903837732588
35.07313051287628,3.8015310849023147,14.889883134061344,32.11063967666737,30.667744399916767,51.5668481164066,3.0065627413300944,Normal,97.26306763372284,LiFePO4,161,Model C,2,28.512715011965962
25.93094358490721,3.6421534768605697,77.378071071358,24.880492871590373,33.185053888739844,32.52512310962079,15.403230619870204,Fast,91.46407853599436,LiFePO4,898,Model B,2,54.2652711122623
17.983228038135003,3.737914064985798,38.5828115735005,25.195552933233984,22.40464371369153,85.55099718461126,10.93595985214234,Fast,94.9754554246501,LiFePO4,599,Model A,1,119.44194365473504
20.85722839905408,3.51720999461804,10.01212237040368,23.4779307144342,30.025578487475336,23.97971273356525,3.9062592646352807,Fast,98.53576564257084,LiFePO4,141,Model B,2,34.31558531415777
51.47008912294532,3.848939909939685,56.00162253135069,25.790310389924105,32.939905787288225,79.7682335523459,2.5550600537410664,Normal,96.62158317756182,LiFePO4,111,Model B,2,126.68812886629755
28.57003465652133,3.6182553617719524,14.216671767484282,39.12256852690971,31.92248421060463,106.96958848516338,16.065208216108502,Slow,94.0678312536284,LiFePO4,932,Model A,1,87.62485850757406
42.78428749432679,3.9358591226488997,34.85526020388095,27.1824384293905,18.65626777078452,109.08321482896336,12.853911934280983,Slow,92.71989776057116,Li-ion,845,Model B,2,77.96684724617793
55.30755437693712,3.7274467266417126,73.62788387101446,38.670452851136524,34.12583763026723,64.90377603699616,18.36007418517521,Fast,90.95706616989126,LiFePO4,940,Model A,0,20.435769814389197
72.13553457664287,3.894909514278243,15.642065945967929,38.18613192444243,22.53352880858925,65.93036882130738,14.970123360135409,Slow,95.13407345376476,LiFePO4,742,Model B,0,103.33147660853696
13.538092585698903,4.05570427890016,85.54046431204021,30.1795427889071,21.784813223476725,27.69691830080173,5.403816876750384,Fast,94.29888241885575,Li-ion,214,Model A,2,44.05605970965317
81.94693590181384,3.901848538680574,10.34379303927248,23.643793611213162,16.248626545555606,87.07650254430358,5.563352424836047,Slow,98.17940575238472,Li-ion,317,Model C,0,85.68688577154221
66.51103505418169,3.956890101946345,32.2141482281712,28.11856219892465,24.723473082097662,102.12594203728456,11.94110407580578,Normal,93.70773770001789,Li-ion,748,Model A,2,109.12515769528007
17.35831287539847,3.6797582831836264,76.68136505368643,38.05704315638392,17.180272312818573,44.465505460471306,6.309878899383593,Fast,94.67985034582208,LiFePO4,205,Model A,1,16.328279278011895
88.62207616960995,3.675433813610941,38.46431347563761,28.32348971274562,19.97079641854852,62.13008816333647,13.225371157619463,Slow,93.71702428301344,Li-ion,790,Model A,0,123.27388765375713
92.8785160478632,4.02550659575697,19.17031492594122,19.48572391341605,21.33885243534563,103.88393367652704,10.359629396873675,Normal,93.8099304697805,LiFePO4,627,Model B,0,107.11446322590773
15.497016386937736,4.2128251966691135,42.42105269203851,32.713619645148135,31.17652646983368,107.7120467662288,9.082558588359484,Slow,94.37457091121524,LiFePO4,571,Model C,2,110.44691663135112
34.918988333248336,3.9163911540677447,34.3353957746073,35.40532608894908,32.50977300791793,44.31799802642259,15.36006831708843,Normal,93.89412573631724,LiFePO4,853,Model B,1,62.46216362388989
82.55811518137551,3.9012796409292485,85.84407119444994,35.34257083494152,21.0493263492294,75.05706345413643,16.87234132102211,Normal,90.69597523838029,Li-ion,945,Model B,0,87.08229424755426
77.34337213452925,3.9601677229854584,38.20131258266288,23.877763111984606,32.17396242489148,39.24931506358271,15.698210526201118,Slow,92.05571151626847,Li-ion,992,Model A,1,44.846415670561
26.60689174207396,3.880684998519733,81.00392245984065,36.44879352292528,32.144618747395825,30.187876413955657,8.434561712806476,Slow,92.96316867173908,LiFePO4,486,Model B,1,10.42601502782286
28.841439100303926,3.5951681880642066,90.26849303296612,29.074963102720982,30.29301900769747,111.11205013919576,5.257708062430239,Normal,94.08071433751036,LiFePO4,325,Model A,2,122.89875906759565
43.34248925122438,3.920208081055634,49.04356776188766,25.27423527974772,17.93390228030363,102.05075042321091,9.50982979180725,Normal,93.688207144618,LiFePO4,580,Model C,2,149.10136283508675
53.60706866719192,4.188420752216117,91.89488294689528,37.206640538023116,28.80645693801458,96.0034901803174,15.844585335734024,Normal,90.97432789542472,Li-ion,853,Model B,0,129.63899133419184
65.64292943772664,3.7107714658937305,43.95862485668736,25.795137527525426,33.90048129161137,24.87663188131404,10.080066619705146,Fast,93.83041986905684,LiFePO4,507,Model B,1,64.70629754729896
43.20222756127952,3.982987739943877,96.76705748410974,26.596430069170978,28.65080957534314,104.37287927102577,8.669779140326558,Normal,91.3416230929372,Li-ion,556,Model B,2,91.59248736024614
51.62812445198331,3.5815598757902998,18.036057207301564,19.532066376890203,21.63233698215668,63.804407590538375,13.098360280468116,Fast,95.06185808746427,LiFePO4,752,Model A,0,39.064287084073854
77.2723844320381,3.8975530747727722,71.83173398529185,40.10619771637884,25.011586348616625,54.23951232958596,17.926580665053557,Normal,90.28290511986783,Li-ion,997,Model A,2,51.09483932709476
13.30148826015381,3.67197586722956,54.44326364112358,36.1970024029698,27.914500867021072,74.64763610253765,15.549728744314086,Fast,92.69390906268012,LiFePO4,810,Model B,1,76.04075890975501
32.719324990961866,3.7645216807214372,44.88839249100823,33.29319333545065,25.21140817457007,29.135324272355582,12.155005164147877,Normal,93.21419353788848,Li-ion,723,Model B,1,56.4901122341293
74.20146272960972,4.011241191891973,66.94406908737409,36.00420165685854,17.399058834619396,95.66465493523988,12.975116284986187,Normal,92.22043013698404,Li-ion,738,Model C,1,53.353039192369394
90.56861539184794,3.76412236887236,73.34713824708982,23.673351264411522,21.24128089304041,78.2435076888296,3.011596217810602,Normal,95.65582141514096,Li-ion,120,Model C,0,116.48226567534493
56.05096979040995,3.962742964690766,10.392694268527816,30.424882642455927,31.04792061107265,38.659009687316754,11.898908118188302,Slow,95.51214020273234,Li-ion,758,Model C,0,34.70881222284202
57.89021367387841,4.007699793533945,25.025777987247885,26.098507967155236,32.22836092191035,38.82321997690456,10.9935259227493,Slow,94.23373069184704,Li-ion,700,Model C,2,28.15119322821906
19.645481020579844,4.205117366447141,74.17414455708868,21.038077894221285,17.746000654311405,38.42486515726742,13.704033935153763,Normal,91.38868043819885,Li-ion,914,Model C,2,13.122255775763232
50.26711301411092,3.78025149339968,69.97468722203858,28.07237835484094,34.04773504797449,25.7002387551934,6.201699795767955,Fast,94.69308987051907,LiFePO4,302,Model A,0,5.0
57.935553980952086,3.7893277140177117,96.94427546158094,39.074044852783054,21.576452356972187,78.77984493716848,12.508427558657717,Fast,92.55034751659564,LiFePO4,516,Model C,0,99.35910953621634
31.82234532712567,3.561487794844493,78.49340112257048,21.96958713628206,28.2462747746144,104.0348177588508,8.057887046708936,Normal,92.78853041107476,LiFePO4,515,Model C,2,105.8677669385609
34.231890785444286,4.11729042525819,95.56954369582044,26.515877569103708,30.036502919133625,21.74982139873886,8.289326727906232,Slow,90.9552603555874,LiFePO4,547,Model B,2,5.0
43.95557467941604,4.161799476608066,73.22864513813263,26.662557374135375,31.238924692757667,24.90046449712736,10.845539992381436,Fast,93.3173342002205,Li-ion,611,Model A,2,5.0
11.806407799995371,3.933163858362205,36.82469877754989,24.754539045070356,33.91499404451861,77.27702766869459,2.8109071381419275,Slow,96.72665533278612,LiFePO4,184,Model C,2,68.88241018644138
38.987124902486045,4.113181693388263,19.482843002577084,39.171803520976276,21.25839096057645,101.94956853860523,8.66428286535899,Fast,96.48974757216344,Li-ion,266,Model C,0,143.67510667084005
29.03032062968902,3.864550392044487,80.3641477010442,27.723829770476833,32.170129091031086,52.67388905686336,7.483384936024169,Normal,93.10661331057064,Li-ion,483,Model C,2,46.18410527277324
39.47476169601232,3.907046399012467,67.97342993283243,28.74533870508477,17.633738068724142,54.96143988077222,8.599119026336501,Slow,93.04014260523353,Li-ion,567,Model B,2,17.382866052819566
20.778591863732608,3.5077789208453076,14.33674111539666,36.25481948545431,29.10081812707185,79.63464974967759,5.787091160551831,Fast,98.4593597083036,LiFePO4,171,Model B,1,73.49107314752898
90.14745526659054,4.07042686066401,42.40454193108805,24.363497246213235,29.83955459027972,47.421288912414695,14.48192983871637,Normal,92.62061935484178,Li-ion,909,Model B,0,40.60319966872294
63.42332081986438,3.6350880196139435,96.11198339358576,29.304356660504745,28.55446482402641,22.660836607768413,9.39485587961033,Normal,91.687972962823,LiFePO4,620,Model C,1,5.0
71.11920872300406,4.000960851842233,55.03610311391811,28.4923054046341,20.04629472270306,93.5228518101596,14.080333113926477,Normal,91.79532984646416,LiFePO4,892,Model B,1,92.16548014721428
